ticker,name,sector,score,mcap,ret
NGVT,INGEVITY CORP,Materials,80.8,1.7108403805199999,-14.019483269800926
WIRE,ENCORE WIRE CORP,Materials,80.7,3.369251228148,
TPL,TEXAS PACIFIC LAND CORP,Financials,80.2,1.300053395997,122.97229486808625
RSG,REPUBLIC SERVICES INC,Utilities,80.1,50.473673174757,24.071338183132916
ARHS,ARHAUS INC,Consumer Disc,80.0,1.4953176542480002,-19.168422016668195
GDEN,GOLDEN ENTERTAINMENT INC,Consumer Disc,79.9,1.056639301476,-18.88202794930126
JELD,JELD-WEN HOLDING INC,Materials,79.5,1.6088608236799997,-56.51483050847457
HCC,WARRIOR MET COAL INC,Materials,78.3,3.102252510951,-10.813756560524501
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,78.2,25.683938271459002,-17.513860298296358
ACT,ENACT HOLDINGS INC,Financials,77.9,4.339779566598,14.64267314344594
AMG,AFFILIATED MANAGERS GROUP INC,Financials,77.6,5.116565163604,23.95020450776073
ACGL,ARCH CAPITAL GROUP LTD,Financials,77.3,26.356758760761,30.739497939939685
DAR,DARLING INGREDIENTS INC,Consumer Staples,76.9,7.951089134240001,-32.86516853932585
SD,SANDRIDGE ENERGY INC,Energy,76.7,0.402848272609,-8.240493508885017
OTTR,OTTER TAIL CORP,Utilities,76.2,3.314901945954,-10.107708181291997
EIG,EMPLOYERS HOLDINGS INC,Financials,76.1,0.9390104759160002,32.45863920236658
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,76.0,0.74916261264,-13.908160610528142
SM,SM ENERGY CO,Energy,75.8,4.183112632068,-0.6284061839617383
DTE,DTE ENERGY CO,Utilities,75.3,20.903496946542,14.03607443806365
AMR,ALPHA METALLURGICAL RESOURCES INC,Energy,75.3,4.502075678480001,-41.28997993626815
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,Utilities,75.2,28.13233391941,43.36196971038881
AWK,AMERICAN WATER WORKS COMPANY INC,Utilities,75.1,24.026401924803,-2.9027787907519587
OMC,OMNICOM GROUP INC,Communication Svcs,74.0,15.68608503833,3.023381998511021
ALLE,ALLEGION PLC,Unclassified,73.4,10.723602337164,5.7124613193182405
WM,WASTE MANAGEMENT INC,Utilities,73.0,69.496483276288,15.550236461424326
PMTS,CPI CARD GROUP INC,Communication Svcs,71.6,0.21984344174,66.23241271495569
SPOK,SPOK HOLDINGS INC,Communication Svcs,71.5,0.24241237941599997,13.410814375206082
WEC,WEC ENERGY GROUP INC,Utilities,71.0,24.085949918098,17.08268943660127
TGNA,TEGNA INC,Communication Svcs,71.0,2.820974793714,24.13070800167574
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE INC,Consumer Staples,70.9,0.347315584445,149.72158532590893
AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,70.6,0.999219081588,53.37269922332164
MO,ALTRIA GROUP INC,Consumer Staples,70.3,59.34340185272199,41.105117277143634
DMC,DEL MONTE CORP,Consumer Staples,70.1,1.144761571296,30.774405112250914
MGPI,MGP INGREDIENTS INC,Unclassified,69.6,2.0773303421150002,-59.64601769911504
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,68.5,1.8154435067999999,0.22446689113355678
MNST,MONSTER BEVERAGE CORP,Consumer Staples,68.1,29.96991302914,-8.783197361569172
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication Svcs,66.5,11.523828293528,-10.163520340335019
AIN,ALBANY INTERNATIONAL CORP,Unclassified,64.4,2.9299608,-17.416861003737672
TILE,INTERFACE INC,Unclassified,62.5,0.728370931625,98.27682489030714
SONO,SONOS INC,Unclassified,55.3,2.1450781131000003,-12.368728121353566
ADT,ADT INC,Unclassified,52.4,4.814244024912001,5.420353982300874
MHK,MOHAWK INDUSTRIES INC,Unclassified,52.1,6.591103146,14.80193236714975
KWR,QUAKER CHEMICAL CORP,Unclassified,49.9,3.700252587672,-33.58769721301436
