ticker,name,sector,score,mcap,ret
AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,Industrials,86.6,1.482853815,-29.445865302642794
BERY,BERRY GLOBAL GROUP INC,Materials,86.4,6.767591,-19.97638450668783
T,AT&T INC,Communication Svcs,86.3,108.322655,-22.459620289033722
GBX,GREENBRIER COMPANIES INC,Industrials,85.9,1.1770683949760001,-24.951569159240606
EXLS,EXLSERVICE HOLDINGS INC,Technology,85.3,0.40969169618,-13.670256835128425
PENN,PENN ENTERTAINMENT INC,Consumer Disc,85.3,2.8540258372599996,-40.53622725821896
TROX,TRONOX HOLDINGS PLC,Materials,85.3,1.949789169045,-61.57559374396602
XCRA,XCERRA CORP,Technology,85.2,0.53730063442,
MGI,MONEYGRAM INTERNATIONAL INC,Technology,85.1,0.7147689294,-84.44613050075873
HEES,H&E EQUIPMENT SERVICES INC,Industrials,85.1,1.146936435472,-47.846086902467825
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,84.9,0.419332164328,28.72639614302934
BKE,BUCKLE INC,Consumer Disc,84.8,0.46492014432,-7.36421893055994
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,84.8,0.43238465547899996,-24.40284675808173
PDLI,PDL BIOPHARMA INC,Healthcare,84.7,0.291237302391,1.11287758346581
ABBV,ABBVIE INC,Healthcare,84.6,107.1284177027,-2.1294985470531325
CSX,CSX CORP,Industrials,84.6,14.586454437643,14.380246308436973
ISRG,INTUITIVE SURGICAL INC,Healthcare,84.5,13.630283105892,29.117035356400066
WU,WESTERN UNION CO,Technology,84.4,5.098605121117001,-6.792180884605004
MASI,MASIMO CORP,Healthcare,84.3,4.3817130112,24.481132075471713
OCLR,OCLARO INC,Technology,84.3,1.137590343,
SAFM,SANDERSON FARMS INC,Consumer Staples,84.2,3.0216424492320004,-27.713737517185123
MLP,MAUI LAND & PINEAPPLE CO INC,Real Estate,84.0,0.3305943327,-45.54913294797688
CSGP,COSTAR GROUP INC,Technology,83.8,1.07334032555,13.551102879272614
GLPI,GAMING & LEISURE PROPERTIES INC,Real Estate,83.8,4.572246720342,-6.179670789547109
TECD,TECH DATA CORP,Industrials,83.8,3.73787262889,-17.413493926712263
WM,WASTE MANAGEMENT INC,Utilities,83.6,32.400775568421004,4.08073010895349
BBY,BEST BUY CO INC,Consumer Disc,83.5,14.484193273356,-23.03221118914991
WSM,WILLIAMS SONOMA INC,Consumer Disc,83.3,1.79352056026,-0.5444220209320894
NTAP,NETAPP INC,Technology,83.1,11.833816681596002,8.594102263504366
LGIH,LGI HOMES INC,Industrials,82.9,1.63099156077,-38.304678128748506
AEIS,ADVANCED ENERGY INDUSTRIES INC,Technology,82.9,2.622022695855,-36.70765461227824
CMCSA,COMCAST CORP,Communication Svcs,82.8,60.974127273354995,-12.454745389950938
AWK,AMERICAN WATER WORKS COMPANY INC,Utilities,82.7,13.7306247904,0.47287466223238095
ORA,ORMAT TECHNOLOGIES INC,Utilities,82.7,3.057027634956,-17.51104784918651
CAH,CARDINAL HEALTH INC,Consumer Staples,82.6,15.418089383943999,-25.336294943120485
KLIC,KULICKE & SOFFA INDUSTRIES INC,Technology,82.6,1.492705391606,-16.427017311512625
RTX,RTX CORP,Industrials,82.6,49.001048922481,-15.601114714558106
AAOI,APPLIED OPTOELECTRONICS INC,Technology,82.2,0.73303427452,-60.25912215758857
CRUS,CIRRUS LOGIC INC,Technology,82.1,3.3016720341399997,-36.07790204396453
SWKS,SKYWORKS SOLUTIONS INC,Technology,82.0,14.22815226571,-28.09357658782784
TJX,TJX COMPANIES INC,Consumer Disc,81.9,21.44264254956,16.477942911063927
PAA,PLAINS ALL AMERICAN PIPELINE LP,Industrials,81.9,7.7957832335,2.037209302325582
VVUSQ,VIVUS INC,Healthcare,81.7,0.532522009544,-53.24313569438917
FL,FOOT LOCKER INC,Consumer Disc,81.7,4.608842521724999,14.700854700854716
AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Real Estate,81.6,0.32346802684000003,3.2038834951456208
CG,CARLYLE GROUP INC,Financials,81.5,1.601962950753,-25.276268392453748
CRAI,CRA INTERNATIONAL INC,Unclassified,81.4,0.32120283735000005,-7.727846503408231
ASYS,AMTECH SYSTEMS INC,Technology,81.4,0.14833813893,-54.61767626613704
OMC,OMNICOM GROUP INC,Communication Svcs,81.4,12.338338549381001,2.630743072812547
USNA,USANA HEALTH SCIENCES INC,Healthcare,81.3,1.77664825345,55.24645509790682
PAGP,PLAINS GP HOLDINGS LP,Industrials,81.3,1.81631065389,-4.3904518329070825
URI,UNITED RENTALS INC,Industrials,81.2,13.993880645118,-40.95744037905984
CMI,CUMMINS INC,Industrials,81.2,23.529880314672003,-23.240509543357735
POLY,PLANTRONICS INC,Technology,80.9,1.60321141002,-34.51789213158709
TRN,TRINITY INDUSTRIES INC,Industrials,80.9,3.11308214875,-25.148707947342764
EXPO,EXPONENT INC,Industrials,80.8,0.832009494015,41.9823173569102
ACM,AECOM,Industrials,80.8,5.585258383179999,-29.339052887057626
JBL,JABIL INC,Technology,80.5,4.40371250793,-5.575611712795836
WMB,WILLIAMS COMPANIES INC,Energy,80.2,15.864439528761,-25.848142164781905
RILY,BRC GROUP HOLDINGS INC,Financials,79.8,0.26899015782200003,-18.38039948834006
CA1,CA INC,Technology,79.8,13.648281534946001,
ANIK,ANIKA THERAPEUTICS INC,Healthcare,79.7,0.7904159667899999,-40.75310703023557
NMIH,NMI HOLDINGS INC,Financials,79.6,1.020563448,3.470588235294114
SEE,SEALED AIR CORP,Materials,79.5,7.663353222084,-29.489442835957913
CLDPQ,CLOUD PEAK ENERGY INC,Energy,79.4,0.3343812948,-91.68539325842697
FRPH,FRP HOLDINGS INC,Real Estate,79.0,0.221408569875,6.16949152542372
SPNT,SIRIUSPOINT LTD,Financials,79.0,1.57316688325,-35.01706484641639
DLX,DELUXE CORP,Communication Svcs,79.0,2.484084184422,-49.111795587067284
UTMD,UTAH MEDICAL PRODUCTS INC,Healthcare,78.9,0.26351521559999996,1.3257843164939498
TSCO,TRACTOR SUPPLY CO,Consumer Disc,78.8,1.628695365444,13.029064836943949
FF,FUTUREFUEL CORP,Materials,78.8,0.20593578236,12.319456244689885
BSTC,BIOSPECIFICS TECHNOLOGIES CORP,Healthcare,78.8,0.31150946589,36.00276944380339
X,UNITED STATES STEEL CORP,Materials,78.6,5.859339638111999,-47.812322671206275
GM,GENERAL MOTORS CO,Consumer Disc,78.5,50.91877021088,-13.855724168712335
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,78.5,14.563342739715,-35.88777634579161
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Real Estate,78.3,0.40671861415000005,30.146703208125093
WD,WALKER & DUNLOP INC,Financials,78.2,1.155694267635,-7.485955433701596
IBKR,INTERACTIVE BROKERS GROUP INC,Financials,78.1,0.592678990134,-9.441356705144655
CRTO,CRITEO SA,Communication Svcs,78.1,1.71780252746,-12.946600076834425
ESI,ELEMENT SOLUTIONS INC,Materials,77.9,2.6326809021799997,2.8244274809160252
STWD,STARWOOD PROPERTY TRUST INC,Real Estate,77.8,2.4507776333700004,2.332268370607027
HIBB,HIBBETT INC,Consumer Disc,77.7,0.37026442555899997,-29.65407021704387
UGI,UGI CORP,Utilities,77.7,5.833494922799999,14.027901454437508
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,77.7,0.228048390479,20.441988950276247
DGX,QUEST DIAGNOSTICS INC,Healthcare,77.6,11.28014181992,-15.14499758337362
UFPI,UFP INDUSTRIES INC,Materials,77.6,0.69351147999,-30.929138488679797
EPR,EPR PROPERTIES,Real Estate,77.5,2.827965801505,4.892026361718194
V,VISA INC,Financials,77.5,50.320046125976,15.598537695378067
CBM,CAMBREX CORP,Healthcare,77.5,1.573323648,-21.395833333333336
FAST,FASTENAL CO,Consumer Disc,77.4,3.13830288408,-1.9963369963370003
FCPT,FOUR CORNERS PROPERTY TRUST INC,Real Estate,77.1,1.014386338112,4.765926640926632
CLF,CLEVELAND-CLIFFS INC,Materials,77.0,2.025756477136,9.016393442622949
CAPL,CROSSAMERICA PARTNERS LP,Energy,76.9,0.31283164885000003,-33.39489407930473
CHS,CHICO'S FAS INC,Consumer Disc,76.9,0.949077323474,-31.982224616213305
KMB,KIMBERLY CLARK CORP,Materials,76.7,31.27685164222,-2.7295424895406817
CULP,CULP INC,Unclassified,76.7,0.36548519691599995,-42.574257425742566
HCCI,HERITAGE-CRYSTAL CLEAN INC,Utilities,76.3,0.4976363025,2.804597701149425
NHI,NATIONAL HEALTH INVESTORS INC,Real Estate,76.2,1.911019002002,5.620150826940207
SUPN,SUPERNUS PHARMACEUTICALS INC,Healthcare,76.1,2.0427959602,-18.795483061480557
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,Communication Svcs,75.7,0.67408176765,-40.43010752688172
TECH,BIO-TECHNE CORP,Healthcare,75.6,1.159192173854,10.296351355718558
VVV,VALVOLINE INC,Unclassified,75.5,4.632009517214,-22.465130514625496
MCK,MCKESSON CORP,Consumer Staples,75.4,30.430808305771,-28.671156204399562
BIGGQ,BIG LOTS INC,Consumer Disc,75.3,1.9024029438999999,-48.45779938135218
LTC,LTC PROPERTIES INC,Real Estate,75.2,1.018749447905,1.8644396970285415
NEOG,NEOGEN CORP,Healthcare,75.1,1.17869317254,-9.354828246131886
IDCC,INTERDIGITAL INC,Financials,74.9,2.250827577856,-11.580099932144828
PCH,POTLATCHDELTIC CORP,Real Estate,74.8,1.25869314981,-29.518616506420603
AVA,AVISTA CORP,Utilities,74.6,2.282035767039,-15.011149688090997
MDT,MEDTRONIC PLC,Healthcare,74.5,86.61033702,13.034849195186759
SPG,SIMON PROPERTY GROUP INC,Real Estate,74.4,30.837333551849998,2.6090950849793293
GPI,GROUP 1 AUTOMOTIVE INC,Consumer Disc,74.4,1.3734412470359998,-25.246036085292513
SAFE,SAFEHOLD INC,Real Estate,74.1,1.68835957134,-17.074648570043628
AOS,SMITH A O CORP,Consumer Disc,74.0,3.9464800488679996,-29.375755598626007
ARES,ARES MANAGEMENT CORP,Financials,73.9,1.194365795456,-4.680616740088106
SBH,SALLY BEAUTY HOLDINGS INC,Consumer Disc,73.8,2.40944026232,-9.648187633262273
ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,73.8,1.1219649987279998,-0.05824790307548122
ORLY,O REILLY AUTOMOTIVE INC,Consumer Disc,73.8,1.363504149092,42.22374657021699
TGNA,TEGNA INC,Communication Svcs,73.7,2.500261251614,-21.836804957824075
AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,Financials,73.7,2.590407233894,-9.667652927819436
SPOK,SPOK HOLDINGS INC,Communication Svcs,73.5,0.159027443594,-12.063332495601909
XEL,XCEL ENERGY INC,Utilities,73.3,18.849681431363,5.799639037793303
GNTX,GENTEX CORP,Consumer Disc,73.3,5.096907758332,-3.4590319166712957
UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,Real Estate,73.2,0.6533420436420001,-14.437974311000868
AGO,ASSURED GUARANTY LTD,Financials,73.2,3.386311920519,14.234677950816831
TWX,TIME WARNER INC,Communication Svcs,73.0,70.6105973562,
CRVL,CORVEL CORP,Financials,72.9,0.332253717026,18.5844722962627
CXW,CORECIVIC INC,Real Estate,72.7,2.1450524521619996,-14.68562296798368
VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,72.5,133.511939680608,9.371180640430211
AFL,AFLAC INC,Financials,72.4,14.0806536403,4.785704313835004
MLI,MUELLER INDUSTRIES INC,Materials,72.3,0.456199064568,-32.97009630005069
AFG,AMERICAN FINANCIAL GROUP INC,Financials,72.1,4.833953742333001,-14.166712236379208
WTM,WHITE MOUNTAINS INSURANCE GROUP LTD,Financials,72.1,3.168102999814,0.4577230556535472
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,72.0,0.6747784552080001,42.10096472870195
AHGP,ALLIANCE HOLDINGS GP LP,Energy,71.9,1.516868557,
MPT,MEDICAL PROPERTIES TRUST INC,Real Estate,71.9,2.66780744208,24.488124488124473
IPAR,INTERPARFUMS INC,Materials,71.9,1.148420808352,52.579839235281355
STLD,STEEL DYNAMICS INC,Materials,71.2,8.622438467976,-29.42922311687598
AHRT,AH REALTY TRUST INC,Real Estate,70.9,0.41161973232,-4.497816593886473
WKC,WORLD KINECT CORP,Energy,70.9,1.6146684177980002,-25.415637170735806
PEP,PEPSICO INC,Consumer Staples,70.6,130.987936039842,-4.914989251514557
SHLM,SCHULMAN A INC,Materials,70.5,1.0829710124549998,
DVN,DEVON ENERGY CORP,Energy,70.3,15.3009835,-45.275955627296774
HLF,HERBALIFE LTD,Consumer Staples,70.2,2.95249705656,71.88422917897226
TUPBQ,TUPPERWARE BRANDS CORP,Materials,70.2,2.857993033773,-46.71046774566886
CBLAQ,CBL & ASSOCIATES PROPERTIES INC,Real Estate,70.1,0.78364537838,-57.314410480349345
CBT,CABOT CORP,Materials,70.0,3.0785257083240003,-29.43413691793778
VGR,VECTOR GROUP LTD,Consumer Staples,69.5,1.0772384705940001,-49.4666833981679
ELS,EQUITY LIFESTYLE PROPERTIES INC,Real Estate,69.2,3.154305385606,10.849043468575093
MTDR,MATADOR RESOURCES CO,Energy,68.6,3.0961627065,-50.24168126094571
KDP,KEURIG DR PEPPER INC,Consumer Staples,68.6,2.5246917067199997,50.30749427917618
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,68.5,0.35251606026,-7.9319003847305725
MED,MEDIFAST INC,Consumer Staples,68.2,0.674787956525,80.81174285966928
PME,PINGTAN MARINE ENTERPRISE LTD,Consumer Staples,67.9,0.238667205007,-29.778072209340845
NI,NISOURCE INC,Utilities,67.3,6.523693833410001,2.447083118224058
XEC,CIMAREX ENERGY CO,Energy,67.3,10.915565601986,-49.47812123645122
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,67.0,105.88337355837702,-32.72799284153086
UFI,UNIFI INC,Unclassified,66.9,0.6552852123199999,-37.49651519375522
TDS,TELEPHONE & DATA SYSTEMS INC,Communication Svcs,66.5,1.079593480224,18.73297317264626
AE,ADAMS RESOURCES & ENERGY INC,Energy,66.2,0.149011884276,-8.68642268829074
TPCO,TRIBUNE PUBLISHING CO,Communication Svcs,65.9,0.48089461485,-36.15594215049256
ALLE,ALLEGION PLC,Unclassified,65.5,6.75990777,-0.29244288224955506
WBD,WARNER BROS DISCOVERY INC,Communication Svcs,64.8,3.02636631726,10.098302055406627
MO,ALTRIA GROUP INC,Consumer Staples,64.7,72.57036164401799,-27.824669348689223
LUMN,LUMEN TECHNOLOGIES INC,Communication Svcs,64.6,11.573030083058,2.7064474413448947
ISRL1,ISRAMCO INC,Energy,64.4,0.28440636315000006,13.425704730052557
RSG,REPUBLIC SERVICES INC,Utilities,64.3,19.85962085956,8.037697744867046
PPC,PILGRIMS PRIDE CORP,Consumer Staples,64.2,6.5844788867599995,-49.80732905175671
MEET,MEET GROUP INC,Communication Svcs,64.2,0.20249296511999998,59.5744680851064
PCG,PG&E CORP,Utilities,64.0,22.666497677972,-46.70918251554627
BWP,BOARDWALK PIPELINE PARTNERS LP,Energy,63.5,3.1697584472480003,
NJR,NEW JERSEY RESOURCES CORP,Energy,63.1,2.6043433672410004,15.726626863680316
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Communication Svcs,63.0,1.37681108096,4.459279038718278
MGEE,MGE ENERGY INC,Utilities,62.8,1.81065962836,-3.377498659722755
THS,TREEHOUSE FOODS INC,Consumer Staples,62.6,2.82986300064,0.7076425394258123
ACCO,ACCO BRANDS CORP,Communication Svcs,62.4,0.853367151216,-43.625920839056064
AWR,AMERICAN STATES WATER CO,Utilities,62.1,1.793281544925,17.420384119776642
NRP,NATURAL RESOURCE PARTNERS LP,Energy,61.6,0.176776950712,55.10655964572378
KHC,KRAFT HEINZ CO,Consumer Staples,61.2,62.26614335527199,-41.548275997025556
MDP,MEREDITH CORP,Communication Svcs,61.2,2.625870727368,-19.37569827673765
OTTR,OTTER TAIL CORP,Utilities,61.1,1.385382449802,14.796413682827936
ADSW,ADVANCED DISPOSAL SERVICES INC,Utilities,61.1,2.1179353393800002,-2.046783625730997
OKE,ONEOK INC,Energy,61.1,11.877718253199,4.374213125867588
WTI,W&T OFFSHORE INC,Energy,61.0,0.432484632672,23.581899298916518
RES,RPC INC,Energy,60.9,4.787845871648001,-59.94752555867186
EBF,ENNIS INC,Communication Svcs,60.5,0.309249064845,-2.9999178104709423
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,60.4,3.1706761147880003,3.6059836684279034
ED,CONSOLIDATED EDISON INC,Utilities,60.1,19.228606377158002,-6.595284935659695
ZD,ZIFF DAVIS INC,Communication Svcs,60.1,2.958313354572,-6.383466151756634
CPB,CAMPBELL'S CO,Consumer Staples,60.0,10.528759999875,-28.134189864382584
WEC,WEC ENERGY GROUP INC,Utilities,58.8,15.823274254242,7.4689375959793525
NEE,NEXTERA ENERGY INC,Utilities,58.2,14.73285223692,13.579182630906761
CNP,CENTERPOINT ENERGY INC,Utilities,57.9,9.412478736032998,2.8987498282731172
SFLY,SHUTTERFLY INC,Unclassified,57.7,1.633424039,-19.537688442211053
COKE,COCA-COLA CONSOLIDATED INC,Consumer Staples,57.7,0.14437863399899997,-16.090418954345353
CWCO,CONSOLIDATED WATER CO LTD,Utilities,57.5,0.15502249953299999,-4.44102662693453
MZTI,MARZETTI CO,Consumer Staples,56.6,3.003121230748,36.262370582913746
MHK,MOHAWK INDUSTRIES INC,Unclassified,54.3,20.5099030343,-57.52084088437839
KWR,QUAKER CHEMICAL CORP,Unclassified,52.8,1.8330682906079998,18.976725288757336
NVRI1,ENVIRI CORP,Unclassified,51.3,1.50028852625,7.13136729222521
TILE,INTERFACE INC,Unclassified,50.9,1.427476713716,-42.76971129495188
NPO,ENPRO INC,Unclassified,48.5,1.808356739652,-33.9870514287062
UEIC,UNIVERSAL ELECTRONICS INC,Unclassified,41.0,0.641054918439,-48.064091406127964
ASPS,ALTISOURCE PORTFOLIO SOLUTIONS SA,Unclassified,21.1,4.010661536,-19.75
KN,KNOWLES CORP,Unclassified,15.4,1.31160807806,-8.458390177353348
