ticker,name,sector,score,mcap,ret
ATEX,ANTERIX INC,Communication Svcs,86.4,0.40858392374999997,298.99221255153464
RIGL,RIGEL PHARMACEUTICALS INC,Healthcare,85.8,0.77742206352,13.238384310063033
NFLX,NETFLIX INC,Communication Svcs,85.6,39.72914363584,-11.828071672354955
V,VISA INC,Financials,85.5,163.60772635067,8.63797381215312
GLPI,GAMING & LEISURE PROPERTIES INC,Real Estate,85.3,12.232469566266,-1.9966221687527486
PAYO,PAYONEER GLOBAL INC,Technology,85.2,2.00319450848,27.75800711743772
ED,CONSOLIDATED EDISON INC,Utilities,85.1,34.981157256144,12.208258527827631
ESP,ESPEY MFG & ELECTRONICS CORP,Technology,84.8,0.137112869495,33.91844161404261
BLBD,BLUE BIRD CORP,Consumer Disc,84.7,1.490603073,35.446808510638284
PBYI,PUMA BIOTECHNOLOGY INC,Healthcare,84.7,0.29982708665,58.15126050420167
THC,TENET HEALTHCARE CORP,Healthcare,84.2,17.4645072,32.593599033816425
CMCSA,COMCAST CORP,Communication Svcs,84.1,55.725669151770994,-1.3364925400762728
CCLD,CARECLOUD INC,Technology,83.2,0.12379935387999999,-23.287671232876704
KRT,KARAT PACKAGING INC,Materials,83.0,0.434089009485,117.90063434736307
PIPR,PIPER SANDLER COMPANIES,Financials,83.0,1.466626797673,-6.222484893075553
FOR,FORESTAR GROUP INC,Real Estate,82.7,1.25224035651,12.383272431993507
FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Disc,82.6,0.20918526982000002,105.18253765636968
CPS,COOPER-STANDARD HOLDINGS INC,Consumer Disc,82.6,0.5790230054700001,-18.91562595187328
NOW,SERVICENOW INC,Technology,82.5,31.86352,-4.961159344604738
SGRY,SURGERY PARTNERS INC,Healthcare,82.4,1.99833048555,-8.284789644012946
SLQT,SELECTQUOTE INC,Financials,82.2,0.24812015903999998,-61.48936170212765
WLKP,WESTLAKE CHEMICAL PARTNERS LP,Materials,82.1,0.6279405802639999,23.091603053435115
SD,SANDRIDGE ENERGY INC,Energy,81.9,0.5112286168919999,2.9348295209322472
MPC,MARATHON PETROLEUM CORP,Energy,81.9,48.32184849925,141.18818040435457
PPC,PILGRIMS PRIDE CORP,Consumer Staples,81.8,9.26197495853,-21.749166452936652
AMPH,AMPHASTAR PHARMACEUTICALS INC,Healthcare,81.6,1.23059921972,-10.978342046303213
OSPN,ONESPAN INC,Technology,81.6,0.47347570847299997,34.56750461810294
SO,SOUTHERN CO,Utilities,81.2,93.71172987320101,4.30399379604498
HHH,HOWARD HUGHES HOLDINGS INC,Real Estate,81.1,4.7376168792,-20.383602858217376
STRT,STRATTEC SECURITY CORP,Consumer Disc,80.9,0.31866653394,-2.258996585237716
F,FORD MOTOR CO,Consumer Disc,80.9,47.284945829072,13.589784013873562
D,DOMINION ENERGY INC,Utilities,80.9,49.01803775290801,16.350776949341505
SSTK,SHUTTERSTOCK INC,Technology,80.9,0.6469087426560001,-68.32454984628897
GM,GENERAL MOTORS CO,Consumer Disc,80.7,75.51325675524399,7.748184019370474
SEE,SEALED AIR CORP,Materials,80.6,6.066331647794,
STRW,STRAWBERRY FIELDS REIT INC,Real Estate,80.5,0.167582973435,7.25749628121819
GPI,GROUP 1 AUTOMOTIVE INC,Consumer Disc,80.4,4.940289010912001,-27.306614579072253
ANF,ABERCROMBIE & FITCH CO,Consumer Disc,80.3,5.77209057372,14.038293477397312
IRDM,IRIDIUM COMMUNICATIONS INC,Communication Svcs,80.2,1.8036159327960002,172.6639177652593
VNO,VORNADO REALTY TRUST,Real Estate,80.1,6.39158480896,9.795673076923062
CWK,CUSHMAN & WAKEFIELD LTD,Real Estate,79.8,3.7496776321200005,-16.738727609635585
KN,KNOWLES CORP,Unclassified,79.2,1.8248048741199998,62.20251983201119
ALRM,ALARMCOM HOLDINGS INC,Technology,78.9,2.5448612736000005,11.191689533516257
CF,CF INDUSTRIES HOLDINGS INC,Materials,78.8,11.891662833204,80.75576133576423
AXTA,AXALTA COATING SYSTEMS LTD,Materials,78.7,6.893020892700001,11.327762302692657
CRTO,CRITEO SA,Communication Svcs,78.5,1.0784668895999998,-11.83891314895681
FBRT-PE,FRANKLIN BSP REALTY TRUST INC,Real Estate,78.4,1.6586543076,-3.6654366543665495
NI,NISOURCE INC,Utilities,77.8,19.538293739375998,1.7487299726455463
FPI,FARMLAND PARTNERS INC,Real Estate,77.7,0.40796145562999997,11.240228185083456
CRUS,CIRRUS LOGIC INC,Technology,77.6,6.0471010965,-4.531645569620258
IBEX,IBEX LTD,Technology,77.6,0.5141767415,3.221581980094279
NJR,NEW JERSEY RESOURCES CORP,Energy,77.4,4.566114121428,18.524402082781744
VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,76.9,163.508764037931,30.457206219861256
NRG,NRG ENERGY INC,Utilities,76.9,30.221151362784,-29.07963322299585
FE,FIRSTENERGY CORP,Utilities,76.5,25.110544010295,8.215049805608587
IPAR,INTERPARFUMS INC,Materials,76.4,2.6748716744880006,36.6682250272713
RSG,REPUBLIC SERVICES INC,Utilities,76.0,65.041479095093,7.145406864121617
OMC,OMNICOM GROUP INC,Communication Svcs,75.5,15.264228610912001,7.122989784565581
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,74.7,0.484369187816,24.714155042305052
OTTR,OTTER TAIL CORP,Utilities,73.9,3.3217248538399997,12.619375023654221
EOG,EOG RESOURCES INC,Energy,73.8,55.600063888790004,42.44169025080513
EGY,VAALCO ENERGY INC,Energy,73.7,0.36698905056000003,71.59090909090908
ROCK,GIBRALTAR INDUSTRIES INC,Materials,73.4,1.46058920928,-7.423139158576042
AVA,AVISTA CORP,Utilities,73.3,3.0228788435580003,1.2947858623381547
SIRI,SIRIUS XM HOLDINGS INC,Communication Svcs,72.9,6.521554820772,53.63575372864737
CBT,CABOT CORP,Materials,72.8,3.447360333144,24.583774494007884
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,72.6,1.23901640527,5.09745127436283
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,72.5,5.676993018268001,23.394573965799825
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,72.5,7.75742320513,-0.6777959081210039
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,71.8,2.70362694525,12.415584415584412
CTRA,COTERRA ENERGY INC,Energy,70.6,19.900125076624,
TILE,INTERFACE INC,Unclassified,70.4,1.6266458083859998,30.626749946155506
GIS,GENERAL MILLS INC,Consumer Staples,70.3,23.665966038593,-11.482876017405818
ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,70.2,2.775458026664,21.558465596224142
T,AT&T INC,Communication Svcs,69.7,170.02626723858498,9.202351665763242
HESM,HESS MIDSTREAM LP,Energy,69.6,4.199041450856,22.79674596326884
MTDR,MATADOR RESOURCES CO,Energy,69.4,5.163073609584,43.740823645509906
ADT,ADT INC,Unclassified,67.7,6.037585426944,-5.3679435483871
BRBR,BELLRING BRANDS INC,Consumer Staples,66.9,3.1988346984000002,-61.09240553684998
MO,ALTRIA GROUP INC,Consumer Staples,66.6,93.780664924032,24.386925858303798
CRAI,CRA INTERNATIONAL INC,Unclassified,65.9,1.3032127351040002,-13.088140509184665
PMTS,CPI CARD GROUP INC,Communication Svcs,64.8,0.16716905784,95.1634877384196
MHK,MOHAWK INDUSTRIES INC,Unclassified,60.4,6.757074866599999,20.494053064958816
ALLE,ALLEGION PLC,Unclassified,57.3,13.59046761541,-1.525606127745771
VVV,VALVOLINE INC,Unclassified,53.9,3.69520200644,9.050240880936
MGPI,MGP INGREDIENTS INC,Unclassified,52.4,0.507209288985,-31.399303077375208
SONO,SONOS INC,Unclassified,51.5,2.11142583156,-7.972665148063774
