ticker,name,sector,score,mcap,ret
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE INC,Consumer Staples,83.1,0.25699996211000004,6.2686567164178975
WKC,WORLD KINECT CORP,Energy,83.0,1.73925573022,-13.728139033918719
TROX,TRONOX HOLDINGS PLC,Materials,82.9,1.6978543041329999,67.22753022744567
NRG,NRG ENERGY INC,Utilities,82.9,7.849990267262,18.551473104563975
CMCSA,COMCAST CORP,Communication Svcs,82.7,84.988298867395,-2.221143342638665
NHI,NATIONAL HEALTH INVESTORS INC,Real Estate,81.9,2.259493365855,-11.727209739681276
CAPL,CROSSAMERICA PARTNERS LP,Energy,81.7,0.365653852176,23.30157415078706
OMC,OMNICOM GROUP INC,Communication Svcs,81.6,11.018680588368,21.936943967535516
RSG,REPUBLIC SERVICES INC,Utilities,81.2,28.585142098910005,47.03075173382692
EBF,ENNIS INC,Communication Svcs,81.1,0.31260523348,14.74123539232053
MA,MASTERCARD INC,Financials,81.1,42.150753982579,1.5494050923974712
OLP,ONE LIBERTY PROPERTIES INC,Real Estate,80.9,0.272922691633,87.33881306085516
VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,80.9,171.35848773746997,-7.531997102149235
VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,80.7,0.24927346379600002,9.553432570539865
NDAQ,NASDAQ INC,Financials,80.6,6.736860071193001,60.12077235871338
SEE,SEALED AIR CORP,Materials,80.6,6.430170795672,49.360582955313184
CXW,CORECIVIC INC,Real Estate,80.1,0.7836041147999999,52.21374045801528
MNST,MONSTER BEVERAGE CORP,Consumer Staples,80.0,12.20543542184,3.849480968858132
AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Real Estate,80.0,0.27689066142,46.182795698924714
HIW,HIGHWOODS PROPERTIES INC,Real Estate,79.8,2.793572736665,17.608331783522413
LPX,LOUISIANA-PACIFIC CORP,Materials,79.6,3.760630118579,113.27654873688186
EVRG,EVERGY INC,Utilities,79.6,10.0652074614,27.969711310932333
KIM,KIMCO REALTY CORP,Real Estate,78.9,5.155816549702,69.47403741296871
FOR,FORESTAR GROUP INC,Real Estate,78.8,0.97005960246,7.779980178394452
NAVI,NAVIENT CORP,Financials,78.7,1.437337089564,124.02799377916018
WMK,WEIS MARKETS INC,Consumer Staples,78.5,1.150688493097,40.912597302414724
NGVT,INGEVITY CORP,Materials,78.2,3.1260960806200004,-5.321537039482371
CRAI,CRA INTERNATIONAL INC,Unclassified,78.2,0.368193814884,85.65303708709979
WM,WASTE MANAGEMENT INC,Utilities,77.9,45.699788606772,43.815310066766536
WMB,WILLIAMS COMPANIES INC,Energy,77.9,18.707423827555,38.43010055141096
SENEB,SENECA FOODS CORP,Consumer Staples,77.7,0.4635574245,19.240506329113938
ALL,ALLSTATE CORP,Financials,77.4,29.142487747891998,9.876672022704035
STWD,STARWOOD PROPERTY TRUST INC,Real Estate,77.4,3.2647977867119997,35.8388559469829
AHRT,AH REALTY TRUST INC,Real Estate,77.4,0.446555595736,42.138038401660594
DTE,DTE ENERGY CO,Utilities,77.1,16.588250679692997,20.15845789430697
CRTO,CRITEO SA,Communication Svcs,76.5,1.2355539238700002,89.5173086299366
ATLC,ATLANTICUS HOLDINGS CORP,Financials,76.2,0.39314445408,189.5655704425497
CAH,CARDINAL HEALTH INC,Consumer Staples,76.1,13.856785993225001,-0.35150873478031475
NJR,NEW JERSEY RESOURCES CORP,Energy,75.4,2.80034103585,19.61551664950223
OMP,OASIS MIDSTREAM PARTNERS LP,Energy,75.2,0.359178141018,125.07766167749223
PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,73.4,4.427862742773,7.671667675594307
SO,SOUTHERN CO,Utilities,72.9,52.462483550316996,16.348225251162706
ETRN,EQUITRANS MIDSTREAM CORP,Energy,72.0,2.69472057,38.27636013480982
WEC,WEC ENERGY GROUP INC,Utilities,71.6,23.955044587733,8.643324598712198
SRLP,SPRAGUE RESOURCES LP,Energy,70.9,0.355957563588,-20.61476994458048
ORA,ORMAT TECHNOLOGIES INC,Utilities,70.9,4.457164398020001,-11.58711244528976
FE,FIRSTENERGY CORP,Utilities,70.5,13.11711813335,41.7828335056877
MO,ALTRIA GROUP INC,Consumer Staples,70.1,49.857669358619994,24.265692560011942
UEIC,UNIVERSAL ELECTRONICS INC,Unclassified,70.0,0.684073880352,-22.320710725196978
AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,69.5,0.738225056128,2.7073732718893906
MED,MEDIFAST INC,Consumer Staples,69.2,2.0363100581299998,9.390154383247307
VVV,VALVOLINE INC,Unclassified,69.1,4.152159807536,63.814028199179006
JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,69.0,0.49975305365999995,21.611388270471423
TDS,TELEPHONE & DATA SYSTEMS INC,Communication Svcs,68.5,0.7819413275520001,12.080836414637265
TGNA,TEGNA INC,Communication Svcs,67.8,2.6879014643000003,35.59543230016313
SHEN,SHENANDOAH TELECOMMUNICATIONS CO,Communication Svcs,67.6,1.284146966999,-3.424045964517264
MGPI,MGP INGREDIENTS INC,Unclassified,67.0,0.749727166245,81.8979716161639
ATO,ATMOS ENERGY CORP,Energy,64.4,10.417100705088002,12.743510417170212
SLB,SLB LIMITED,Energy,63.8,26.846690753574002,39.583117287151296
AM,ANTERO MIDSTREAM CORP,Energy,62.5,2.389391317026,39.736684619988026
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,62.4,0.5663800288999999,177.78432527990574
MHK,MOHAWK INDUSTRIES INC,Unclassified,62.0,10.035445489,29.25150762681803
SONO,SONOS INC,Unclassified,56.9,2.63951593628,27.40487387772552
UFI,UNIFI INC,Unclassified,56.7,0.32737300203999997,30.496054114994365
ALLE,ALLEGION PLC,Unclassified,56.0,9.8941941125,15.048372093023254
ADT,ADT INC,Unclassified,47.6,5.24180488806,8.867924528301895
